#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
221,Dispatch From Mar-a-Lago,L7,0,147,"alternative rock, grunge, punk, riot grrrl",Rock,Dispatch From Mar-a-Lago,9/29/2017,3:00,36,99,0,73,39,10,10,-2,C Major,4,11/27/2017,2GbAG8tLR7oopXUIEwGCsc,Don Giovanni Records,8B,,https://i.scdn.co/image/ab67616d0000485138a29ab19198593cce83481c
222,Here Comes the Feeling,Until The Ribbon Breaks,0,100,vapor pop,Pop,Here Comes the Feeling,10/13/2017,3:29,79,54,21,0,41,0,10,-5,G#/A♭ Minor,4,11/28/2017,33dnA8AoiBZbE3i5dDjfV8,1405 Records,1A,,https://i.scdn.co/image/ab67616d00004851f2a2918fff46e078acf9bf8f
223,Aquarius,Lor,45,134,"chamber folk, polish alternative","Folk/Acoustic, New age",Aquarius,11/6/2017,3:16,45,33,84,76,17,0,10,-11,C♯/D♭ Minor,4,11/30/2017,7he8q81XbhsbLjOx7KijZR,2017 Paulina Sumera / Julia Skiba / Jagoda Kudlińska / Julia Błachuta,12A,https://p.scdn.co/mp3-preview/d7de26cd3d0e8241e52662cefa870c956b17ca83?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851eb9445100fb591c936a38bd3
224,Come To Terms,Smokey Brights,4,157,seattle indie,Rock,Come To Terms,10/27/2017,3:30,40,62,0,0,14,0,10,-7,D#/E♭ Minor,4,12/1/2017,2Dli4LMb1pBHxsyYisj9qg,Freakout Records,2A,https://p.scdn.co/mp3-preview/8dd02d0f7877329235effc797c14b8a44c0b24a8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510bfcad92e23cb0ea6abee0a9
225,Lunar Days,The Clientele,0,109,"chamber pop, melancholia","Pop, Folk/Acoustic",Music for the Age of Miracles,9/22/2017,4:13,61,66,18,0,58,0,10,-7,A Major,4,12/4/2017,4OTvQ0hLnv9v1n1041Vffa,Tapete Records,11B,,https://i.scdn.co/image/ab67616d000048519d19293465f230f15e2e5635
226,The Static God,Thee Oh Sees,31,113,"bay area indie, double drumming, garage pop, garage rock, indie rock, lo-fi, neo-psychedelic, noise pop, noise rock, psychedelic punk","Rock, Pop, Folk/Acoustic, Blues",Orc,8/25/2017,4:20,51,96,0,86,42,10,20,-5,F#/G♭ Major,4,12/5/2017,7skTUuUQsw99agRd8Niemt,Castle Face,2B,https://p.scdn.co/mp3-preview/be6407878def1675804df11c33b005e978492580?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851200ae446d443a6ac8d06b29c
227,Zombie,Langhorne Slim,24,133,"anti-folk, indie folk, modern folk rock, new americana, stomp and holler","Folk/Acoustic, Rock",Lost At Last Vol. 1,11/10/2017,3:01,42,76,62,22,73,0,10,-7,F Major,4,12/6/2017,61kYRloObrNZitLUDFHh9p,"Dualtone Music Group, Inc.",7B,https://p.scdn.co/mp3-preview/74f410c859c89bfa2511cbf1af740abe8b55c625?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516fdf3a5b6dd49fff507c9900
228,Mind Hijacker's Curse,Chad VanGaalen,0,127,calgary indie,Rock,Light Information,9/8/2017,4:45,67,83,2,5,59,0,0,-9,A Major,4,12/7/2017,59e6ZKk0VkWRzJSxM1FZ9J,Sub Pop Records,11B,,https://i.scdn.co/image/ab67616d000048519475b97580b2d5fac61b4034
229,Breakers,Nearby,1,116,,,Garden Exercise,7/28/2017,3:40,48,68,0,61,6,0,10,-8,C♯/D♭ Minor,4,12/8/2017,21zamfd8fg4nyN8Yca1mFy,No Genre Tapes,12A,https://p.scdn.co/mp3-preview/3762be0df2fd86f36d45973631e0ab870657f006?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8c826ec2f987fa712f4a93f
230,Telegram,amiina,0,102,"compositional ambient, icelandic indie",Classical,Fantômas,11/25/2016,3:04,29,18,99,91,4,0,10,-16,D#/E♭ Major,3,12/11/2017,20gAPfTiDLJFD21HZj6Uy1,Mengi,5B,,https://i.scdn.co/image/ab67616d00004851900b95ada8d7b58ea6f64d51
231,Brushfire,Ikebe Shakedown,0,97,"instrumental funk, latin afrobeat","R&B, Latin",The Way Home,10/20/2017,4:21,57,84,3,5,70,0,10,-7,D Minor,4,12/12/2017,20exSMJvQPxr6ZhfgKRCQ5,Colemine Records,7A,,https://i.scdn.co/image/ab67616d000048510d6252898633cbd530a2fe4f
232,Baby Luv,Nilüfer Yanya,0,116,"art pop, uk alternative pop",Pop,Baby Luv,9/27/2017,3:27,83,42,48,0,68,0,10,-9,C♯/D♭ Major,4,12/13/2017,6RAtS5sZlizdGGcawa4sJU,Blue Flowers Music,3B,,https://i.scdn.co/image/ab67616d000048511659b9728244dbbc5906c40c
233,Flood and Fire,Gunn - Truscinski Duo,0,131,"american primitive, drone folk, pastoral",Folk/Acoustic,Bay Head,11/3/2017,3:06,34,65,76,88,29,0,10,-13,D Major,1,12/14/2017,6QldmkIbSgoK8AYZZCc8OF,Three Lobed Recordings,10B,,https://i.scdn.co/image/ab67616d000048514561c7160de10952fefbd51c
234,Pearl,Flat Worms,0,150,"crank wave, indie garage rock",Rock,Flat Worms,10/20/2017,3:19,22,82,1,0,65,0,30,-6,F#/G♭ Minor,4,12/15/2017,5G6GgPHylj8WI9KsevYx9c,Castle Face,11A,,https://i.scdn.co/image/ab67616d0000485144fccaf2f33d88942d806262
235,It's Xmas (And Everyone Is Miserable),Dirty Sidewalks,0,137,american shoegaze,Rock,It's Xmas (And Everyone Is Miserable),12/6/2017,3:40,51,89,0,0,76,0,30,-6,E Minor,4,12/18/2017,341hZ65IDfZdR7nssij6Cy,No-Count Records,9A,https://p.scdn.co/mp3-preview/2895be4b318e541363c633d1bdf43e014bc11695?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485153fbd918cf79e8f99b20a370
236,Happy New Year (Prince Can't Die Again),Mac McCaughan,5,104,gbvfi,Rock,Happy New Year (Prince Can't Die Again),12/25/2016,3:45,25,44,47,0,51,0,20,-13,G Major,3,12/19/2017,2oaI956jzkjfkrvMJgZFao,Mac McCaughan,9B,https://p.scdn.co/mp3-preview/df9f8d8234aa3c213c6b5ef9c093027a1091ee94?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b0e8def7be182319a6242df6
237,New Christmas Hymn,The Minus 5,0,156,"alternative country, jangle pop, power pop","Country, Pop",Dear December,11/27/2017,2:13,59,72,22,0,90,10,10,-7,C Major,4,12/20/2017,4BvbhQ8pigwo3mZbPwpP4n,Yep Roc Records,8B,,https://i.scdn.co/image/ab67616d00004851403db16a68c2e0c4bce9271f
238,Break Up Holiday,Dude York,0,180,"bubblegrunge, indie punk",Rock,Halftime for the Holidays,11/24/2017,3:30,39,81,1,0,73,0,10,-6,G Major,4,12/22/2017,1V9uwSc6RV8ZleTRvlbzQ5,Hardly Art,9B,,https://i.scdn.co/image/ab67616d000048510e51a0146a9afe71f1b0ea55
239,all these worlds are yours,HOLY,0,95,"neo-psychedelic, stockholm indie","Folk/Acoustic, Pop",all these worlds are yours,12/8/2017,8:54,13,72,0,85,20,0,10,-6,C Major,4,12/26/2017,05kgaNKbyICttVu0DlcBPw,PNKSLM Recordings,8B,,https://i.scdn.co/image/ab67616d00004851c2255314a755b0330ebe7c0c
240,Novocaine,Crater,2,110,psychedelic pop,Pop,Novocaine,11/17/2017,3:48,69,62,10,44,41,0,10,-12,C♯/D♭ Major,4,12/26/2017,6sCuD9eCYp5ZXhFIpYV6As,Crater,3B,https://p.scdn.co/mp3-preview/ba7a3c0b0a87e7a7e2c6aa4ad1b18568ee666cf8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515f74bb45286f1b86a5f8f517
241,The Age Of Information,Naked Giants,0,121,seattle indie,Rock,Sorry Not Everybody Is You / The Age Of Information,11/3/2017,3:41,54,85,0,71,83,0,30,-8,D Major,4,12/27/2017,4joDHTBX0787xmvuOTNhtM,New West Records,10B,,https://i.scdn.co/image/ab67616d000048518003db43e13ea037f9d83eec
242,Gud Tymes,DoM,12,128,worcester ma indie,Rock,Gud Tymes,10/26/2017,2:26,55,83,0,76,40,0,30,-7,F#/G♭ Major,4,12/28/2017,0XcFkYCK0WHeO3RBLkspkI,DoM,2B,https://p.scdn.co/mp3-preview/9c9a4de027220b4badc92ce3c3e1f7ce8388892d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ba23117d466ab6adb121b64d
243,A Different Street,FKL,0,125,,,Out of Tune,11/10/2017,4:07,69,75,4,2,62,0,10,-9,A Major,4,12/29/2017,7mCuXE2UXd0o4YPkmhoBZD,Orphan Records,11B,,https://i.scdn.co/image/ab67616d000048514af94813366ea504bf108164
