#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,Spotify Track Img,Song Preview
127,Remember,Coco Peila,1,116,,,Whose World? (The New Normal),5/19/2022,3:19,91,63,9,0,35,30,70,-6,G Minor,5,7/4/2022,3tu4ZrTYN3x5YdVDvi1hCK,Miss Behave Records/La Vida Diosa Publishing,6A,https://p.scdn.co/mp3-preview/35d0b32381efcd116eee587a5374af4f5023888c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aec2b5ace679411a10a92aa9
128,Ancestral Infinito,Xênia França,30,103,"afrofuturismo brasileiro, nova mpb, r&b brasileiro","Latin, R&B",Em Nome da Estrela,6/3/2022,3:47,78,55,53,35,37,0,10,-9,D#/E♭ Major,4,7/5/2022,36Dqx6UNXMnVgD05anMhxj,Xenia França,5B,https://p.scdn.co/mp3-preview/ff7d32cd081f97b3092dc9f884d408b06685c84d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485191856bb23f107042cfd4f11b
129,Greener,"FKJ,Carlos Santana",9,166,"filter house, indie soul, ","Electronic, R&B",Greener,4/7/2022,3:54,60,51,57,19,56,10,0,-10,B Minor,4,7/9/2022,3aD8EF1sWXIZgbcxsOqg3T,FKJ,10A,https://p.scdn.co/mp3-preview/798215b67753c7f40b50ddc28b738bfea89c71e3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d3900e268349641426fd8ffa
130,Heart String Special,"Mejiwahn,Liv.e",12,144,"alternative r&b, experimental hip hop, hypnagogic pop","R&B, Hip Hop, Pop",Heart String Special,5/16/2022,2:40,26,59,72,0,31,0,10,-12,D Minor,4,7/9/2022,1R7NFfbBDBU9oAvO3aF1cS,Hot Record Societe,7A,https://p.scdn.co/mp3-preview/114aa9068ee866a2f2ade3f9aa0275d66f3e39dd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bc08edbd7aa04d7bd7287510
131,Fort Cash Money,Khingz,0,160,seattle hip hop,Hip Hop,Over The World,5/13/2022,2:51,79,70,1,0,52,30,0,-7,C♯/D♭ Major,4,7/9/2022,1IbrI1EYj8co1Lv3sLfz10,OTOW/ freshcutflowers,3B,https://p.scdn.co/mp3-preview/9d526c4639a48d0c5dfcd40cd6b025fa0df8804c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a611a39a7749f5f0adb44ccd
132,Extra Cosmic,Panda Riot,12,98,"american shoegaze, indie shoegaze, nu gaze, shoegaze",Rock,Extra Cosmic,6/10/2022,4:44,42,75,1,0,35,0,20,-8,C Major,4,7/11/2022,5NjeRMh4pbkA6vMZpMqSFn,Panda Riot,8B,https://p.scdn.co/mp3-preview/bd12201bb3e2b7a203980cb1a058f4dddef6181c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d3a6bfdebd1781098acca038
133,Q. Degraw,Wild Pink,10,144,countrygaze,Folk/Acoustic,Q. Degraw,4/13/2022,6:11,63,63,0,93,84,0,0,-9,A Major,4,7/12/2022,2XdPyDyFcOTGyc7OgLTA5R,Royal Mountain Records,11B,,https://i.scdn.co/image/ab67616d00004851b2b275b342c16ec8ac5e41bb
134,A Random Act Of Kindness,Kevin Morby,36,119,"chamber pop, indie rock, kc indie, modern folk rock","Pop, Rock",This Is A Photograph,5/13/2022,4:14,50,60,34,19,26,0,10,-7,D Major,4,7/13/2022,5GepgBdAV6eI3RoijuHZua,Dead Oceans,10B,https://p.scdn.co/mp3-preview/4b14ab0039c50fdd4d77ae3a3cb3ac997cdb645c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515f046546434d8fc6a88fac45
135,Here Tonight,Banditos,0,130,alabama indie,Folk/Acoustic,Right On,5/20/2022,3:19,79,68,8,0,90,0,0,-5,D Major,4,7/14/2022,7n3IcJ1c5DNQSdtxW6K6ja,Egghunt Records,10B,,https://i.scdn.co/image/ab67616d00004851229bade530f06b2e3c5916e3
136,Spinning,Alec Shaw,5,176,,,Quantity,3/25/2022,4:08,38,50,19,0,25,0,10,-10,A Major,3,7/15/2022,5d5x2tcbHc8Pt9FghBmbI0,Alec Shaw Music,11B,https://p.scdn.co/mp3-preview/0f24379af0ab31ca1b23732c88986c96838a2662?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a007fdeef042f339d21a197d
137,Madrugada,"Xenia Rubinos,El Individuo",3,85,"brooklyn indie, lo star, spectra, hip hop cubano","Rock, Hip Hop, Folk/Acoustic, Pop",Madrugada,4/18/2022,2:48,42,67,55,0,56,20,10,-7,D Major,4,7/18/2022,6VbPHwwnsGIAoSEUMnsOlI,Anti/Epitaph,10B,https://p.scdn.co/mp3-preview/ebe76658e21caf667cbb59f2aa855e09d477af63?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ec6fc6f059d334db82794d71
138,Crystal Ball,Jasmyn,2,160,,,Crystal Ball,2/2/2022,4:07,56,71,5,2,43,0,0,-9,C Major,4,7/19/2022,0XDRRKprgUpyk1RLKNTLJ3,Anti/Epitaph,8B,https://p.scdn.co/mp3-preview/b48b5b120e8038a7604b6dcca25653b8022857e8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512b08e31245deb5af896e6710
139,Looking Right Into The Sun,Hello Mary,11,147,,,Looking Right Into The Sun,6/1/2022,2:29,34,85,0,88,73,0,60,-7,G Major,4,7/20/2022,1QcsQKfVhFASn1B5PRMJVq,Frenchkiss Records,9B,https://p.scdn.co/mp3-preview/991df213e759f8ccc7abb608929bc0c19b9f40f9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513fdaa9a5c050fca4ce5b6f9a
140,Tennis,Courting,33,165,"crank wave, uk post-punk revival",Rock,Tennis,4/5/2022,4:01,50,71,0,0,54,0,0,-5,A Major,4,7/21/2022,3cJH8XcTtrdB1VcCYFdv82,Play It Again Sam,11B,https://p.scdn.co/mp3-preview/9678418ab5a019c3c38a669692797ddd480e0983?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485179cdbd33d44c5751335c1e5b
141,Behind a Silent Door,Mt Fog,3,130,,,Behind a Silent Door,6/24/2022,3:47,57,71,0,34,28,0,0,-6,F#/G♭ Major,4,7/22/2022,56RBPCcBOsA8IeljPZO4C0,Save the Forest for the Trees,2B,https://p.scdn.co/mp3-preview/cd72eeeb434032ccb8b98c9f4f4f782a61c947e2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b29a6f0188d365cb320ea2d1
142,Disorders,"Stone Gossard,Ani DiFranco",15,125,"anti-folk, buffalo ny indie, ectofolk, lilith, singer-songwriter, women's music","Folk/Acoustic, Rock",Disorders,6/22/2022,4:35,57,73,1,33,39,0,10,-7,G#/A♭ Major,4,7/25/2022,6jUSK90mm0TwEQiTQvxVW3,Loosegroove Records,4B,https://p.scdn.co/mp3-preview/f07e9cf252e3dbeae6650d707e96cb42316ad71d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ac9f55d2c3ff34f805c5b944
143,Pharmacist,Alvvays,13,144,"art pop, chamber pop, dream pop, dreamo, indie pop, indie rock, noise pop, shoegaze, toronto indie","Pop, Rock",Pharmacist,7/7/2022,2:04,21,79,2,21,27,0,50,-5,D Major,4,7/26/2022,2Ccis7gEx0Obkn5rniQdIj,[PIAS] Australia,10B,https://p.scdn.co/mp3-preview/b90865832535c6e7a33b775d101394a073a8b0e1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485177f48295342e37790e9b216c
144,can't hate myself into a different shape,Brimheim,28,137,"danish indie, faroese pop","Rock, Pop",can't hate myself into a different shape,1/28/2022,3:38,53,51,33,6,17,0,0,-10,F Major,4,7/27/2022,6ddcaGF0cXlDiGw3Ui0Jjr,W.A.S. Entertainment,7B,https://p.scdn.co/mp3-preview/c0ec213c8fdaf49019796f900c2488407e9d9635?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851535ebec39d77f3c8b47f3c81
145,Crisis,Elizabeth M. Drummond,21,100,,,Crisis,6/8/2022,3:52,60,73,29,21,57,0,10,-6,F Major,4,7/28/2022,34EvKrNMNWeVDme3kmEPww,Young Poet,7B,https://p.scdn.co/mp3-preview/38e2d487c8863fefce123f28407fbd2e192841fd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518d927beadfc1c68e45d7e1b4
146,I'm Out!,"Bryson the Alien,Signe Baburin",0,92,"portland hip hop, ",Hip Hop,I'm Out!,6/8/2022,3:05,79,75,7,0,82,10,10,-7,G#/A♭ Minor,4,7/29/2022,31P65XS3PQZPpJqnthVfBm,PNKSLM Recordings,1A,,https://i.scdn.co/image/ab67616d000048511d23c3353edc8d11a92e248b
147,Sacrifice,George Riley,0,178,indie r&b,R&B,Sacrifice,6/8/2022,4:35,40,51,7,0,29,0,10,-6,C♯/D♭ Major,4,8/1/2022,2bxsb8jfEPGezORAyINWeg,PLZ Make It Ruins,3B,,https://i.scdn.co/image/ab67616d0000485127a08056de8830b9cd6aa522
148,Cloudy,Daphni,0,128,"canadian house, electronica, float house, future garage, microhouse, wonky",Electronic,Cloudy,6/30/2022,6:51,86,60,0,93,20,0,0,-9,C♯/D♭ Major,4,8/2/2022,47aSZv8FWDnGRtWnFItGzT,Jiaolong,3B,,https://i.scdn.co/image/ab67616d00004851f684c3a6c15e93cbff4afb67
149,Another Nation,"Σtella,Redinho",35,92,"greek indie, popping, purple sound","World/Traditional, R&B, Electronic",Up and Away,6/17/2022,2:43,64,89,14,74,37,0,30,-4,G Minor,4,8/3/2022,46q1piTk4vdbnwK2W5IX0W,Sub Pop Records,6A,https://p.scdn.co/mp3-preview/829d4a416481ea07e272a3c3c6b44677bfa0ca24?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515fde798f6842d0ccc57c4bba
150,É Preciso Ter Amor,Bruno Berle,37,125,musica alagoana,Latin,No Reino Dos Afetos,7/1/2022,2:40,66,46,42,95,66,0,10,-12,D Major,4,8/5/2022,6uYWQ7E3IxDVf5zktAXt4b,Far Out Recordings,10B,https://p.scdn.co/mp3-preview/634edb53ad10df867941725bd954efa337ce68f4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ff576a9d264e5704215e8b54
151,Of Discernment,dsrt flwr,4,127,,,Of Discernment,7/4/2022,1:46,41,35,46,0,42,0,10,-10,C♯/D♭ Minor,4,8/5/2022,7ykNUGqC0yjzXVp6ldaZBU,2913718 Records DK,12A,https://p.scdn.co/mp3-preview/d94a0088f4939b7144d0cab907f19ec58d230621?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485182a3ef86fb27edb38ae6664f
152,Dessiné,Zap Mama,5,106,"afropop, world","Pop, World/Traditional",Dessiné,6/10/2022,3:40,70,63,66,1,43,0,10,-8,F Minor,4,8/8/2022,5SNZgAFGeldTuH8beuZjwu,KESIA ed,4A,https://p.scdn.co/mp3-preview/ec2317ee50265d5da902eaed690f7772e2af41c4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e41fc461079063309a66680a
153,CEREAL,"Ricki Monique,MMYYKK",31,142,"indie r&b, minneapolis indie, neo r&b","R&B, Rock",CEREAL,3/30/2022,3:33,76,38,60,0,40,50,10,-11,G#/A♭ Minor,4,8/9/2022,6DY9y5dsU06YuZUY3j07fd,Tangible Records,1A,https://p.scdn.co/mp3-preview/9584a5769fdd2d36802f8584a90b4d6a167181e5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f821da1239425ce21c7167
154,Lighta,"CARRTOONS,Rae Khalil",0,84,oc indie,R&B,Lighta,3/9/2022,3:07,57,85,1,1,76,10,40,-5,C Major,4,8/10/2022,4CNhl7Y1kh2Pb5cjv07oxp,Wichita,8B,,https://i.scdn.co/image/ab67616d00004851fd28c4e961d3481385ef22be
155,COMPLEX OF KILLING A MAN,"BLK ODYSSY,Baby Rose",23,166,alternative r&b,R&B,COMPLEX OF KILLING A MAN,5/25/2022,3:11,45,59,29,1,56,30,20,-8,G#/A♭ Minor,4,8/11/2022,6ihpg1nZjVS5N7rLIWeEXn,EARTHCHILD / EMPIRE,1A,https://p.scdn.co/mp3-preview/c57bca3e960018c72773a3544b82f565c6e7d7f0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517b4a57687bbedaab9175d391
156,Tongue Tied,"Sango,asante",31,113,"alternative r&b, indie soul, ",R&B,Great Lakes Influence,6/25/2022,7:04,77,56,20,22,82,0,0,-11,D Minor,4,8/12/2022,2NahLrPNy0tK7K97Nu8SFj,Wright Music Group,7A,https://p.scdn.co/mp3-preview/f0eb060bd56862c69daeaf700249b55ede600a4d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485107f52141c2832d9e28b69e88
157,Blending,High Vis,0,130,uk post-punk revival,Rock,Blending,7/12/2022,3:54,45,90,0,1,16,0,0,-7,F Major,4,8/15/2022,2XpBoqy8ABTYQLoLHLEltM,Dais Records,7B,,https://i.scdn.co/image/ab67616d00004851518115db7a87f83fcd9cf158
158,El Bueno Y El Malo,Hermanos Gutiérrez,32,123,,,El Bueno Y El Malo,7/20/2022,3:25,46,16,97,92,47,0,10,-17,B Minor,4,8/16/2022,4vegdtakzfxoRGJtKTvR6S,Easy Eye Sound,10A,,https://i.scdn.co/image/ab67616d00004851f864dcc6a10d2a9a7c48e465
159,Entropy,Beach Bunny,0,182,"bubblegrunge, chicago indie, indie pop, pov: indie","Rock, Pop",Entropy,6/8/2022,3:41,45,88,0,0,68,0,20,-6,C♯/D♭ Major,4,8/17/2022,6te3TDlqvtxYXToUUQzp75,Mom+Pop,3B,,https://i.scdn.co/image/ab67616d00004851dafad44c40c08d3fbfcce20f
160,Geronimo,Young Fathers,28,176,"abstract hip hop, art pop, chamber psych, scottish hip hop","Hip Hop, Pop, Folk/Acoustic",Geronimo,7/12/2022,3:33,41,49,2,16,13,0,10,-9,C♯/D♭ Major,4,8/18/2022,50p95vsF3KsQ1Yp4tt6Qkf,Ninja Tune,3B,https://p.scdn.co/mp3-preview/848b39fbb0acb0e3484c5e61cc4abc5652c350e0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513873c00f4d79d0ed9602dcec
